Latitude,Longitude,City,State
41.4546,-81.7928,Cleveland,Ohio
37.5218,-77.4375,Richmond,Virginia
35.3562,-78.9338,Lillington,North Carolina
33.3769,-82.1343,Hephzibah,Georgia
42.4381,-83.2609,Detroit,Michigan
40.8412,-73.7846,The Bronx,New York
43.0211,-87.9409,Milwaukee,Wisconsin
34.1964,-118.379,Los Angeles,California
47.5225,-122.36,Seattle,Washington
41.6847,-70.1442,Dennis,Massachusetts
37.9729,-121.993,Concord,California
30.5297,-88.1236,Theodore,Alabama
34.8697,-92.1161,Jacksonville,Arkansas
41.8915,-87.7457,Chicago,Illinois
42.5295,-88.7176,Sharon,Wisconsin
42.2547,-71.7973,Worcester,Massachusetts
37.6123,-77.527,Richmond,Virginia
41.8949,-87.7558,Chicago,Illinois
33.0417,-80.0844,Summerville,South Carolina
40.6864,-73.8417,Queens,New York
41.7684,-87.6884,Chicago,Illinois
61.226,-149.805,Anchorage,Alaska
30.3945,-97.7206,Austin,Texas
39.1175,-84.5163,Cincinnati,Ohio
39.7405,-75.5754,Wilmington,Delaware
37.3321,-120.6,Atwater,California
33.8655,-118.177,Long Beach,California
32.2501,-110.922,Tucson,Arizona
36.3895,-97.9065,Enid,Oklahoma
35.5054,-97.574,Oklahoma City,Oklahoma
41.3049,-95.968,Omaha,Nebraska
40.6751,-73.9466,Brooklyn,New York
39.3595,-74.4414,Atlantic City,New Jersey
43.9755,-75.9096,Watertown,New York
29.8136,-95.3915,Houston,Texas
33.7535,-84.752,Douglasville,Georgia
44.6862,-92.7581,Hastings,Minnesota
32.5395,-93.7193,Bossier City,Louisiana
47.6177,-122.326,Seattle,Washington
35.6154,-88.7929,Jackson,Tennessee
34.5773,-83.3324,Toccoa,Georgia
41.5353,-81.5762,East Cleveland,Ohio
38.8987,-77.0351,Washington,District of Columbia
61.2196,-149.89,Anchorage,Alaska
36.1681,-115.08,Las Vegas,Nevada
40.7577,-82.5138,Mansfield,Ohio
42.2334,-83.6255,Ypsilanti,Michigan
41.6548,-86.2303,South Bend,Indiana
39.2976,-76.585,Baltimore,Maryland
41.2322,-73.0447,Milford,Connecticut
27.5656,-82.442,Parrish,Florida
41.6736,-83.536,Toledo,Ohio
32.8108,-93.3069,Minden,Louisiana
31.4507,-100.436,San Angelo,Texas
30.0819,-90.5277,LaPlace,Louisiana
34.6003,-92.5478,Benton,Arkansas
42.2811,-71.0211,Quincy,Massachusetts
40.6095,-75.4693,Allentown,Pennsylvania
39.8166,-86.0802,Indianapolis,Indiana
26.1322,-81.8005,Naples,Florida
42.4283,-83.0802,Detroit,Michigan
25.4476,-80.5217,Homestead,Florida
35.7614,-80.2036,Lexington,North Carolina
33.9377,-80.9694,Columbia,South Carolina
30.4622,-87.2519,Pensacola,Florida
42.4722,-71.1502,Woburn,Massachusetts
33.9521,-118.183,South Gate,California
34.1909,-80.7871,Elgin,South Carolina
39.107,-84.5378,Cincinnati,Ohio
36.8206,-76.3255,Portsmouth,Virginia
29.4197,-98.491,San Antonio,Texas
47.7204,-117.382,Spokane,Washington
41.2035,-96.146,Omaha,Nebraska
33.5066,-80.8423,Orangeburg,South Carolina
28.4858,-81.4066,Oak Ridge,Florida
38.3417,-82.7344,Rush,Kentucky
42.9272,-72.2774,Keene,New Hampshire
32.3579,-86.344,Montgomery,Alabama
45.6244,-122.52,Vancouver,Washington
40.5946,-73.7704,Queens,New York
42.0818,-71.0221,Brockton,Massachusetts
28.5875,-81.4459,Orlando,Florida
39.9276,-82.8909,Columbus,Ohio
41.8564,-87.6873,Chicago,Illinois
39.9071,-83.7847,Springfield,Ohio
33.4354,-82.0924,Augusta,Georgia
35.0739,-89.9059,Memphis,Tennessee
41.7565,-87.6117,Chicago,Illinois
41.1834,-73.1958,Bridgeport,Connecticut
34.4056,-117.106,Apple Valley,California
42.2979,-71.0742,Boston,Massachusetts
35.6486,-88.8176,Jackson,Tennessee
39.2992,-76.636,Baltimore,Maryland
36.0746,-119.065,Porterville,California
42.3205,-71.0643,Boston,Massachusetts
42.7355,-84.4935,East Lansing,Michigan
39.0518,-94.5908,Kansas City,Missouri
35.1584,-89.8827,Memphis,Tennessee
42.3764,-82.9808,Detroit,Michigan
29.6235,-82.3568,Gainesville,Florida
32.9798,-80.0217,Goose Creek,South Carolina
30.3051,-81.9778,Baldwin,Florida
29.6992,-91.2276,Berwick,Louisiana
40.1892,-92.5815,Kirksville,Missouri
40.7551,-86.7464,Monticello,Indiana
33.0638,-112.016,Maricopa,Arizona
43.0212,-87.9295,Milwaukee,Wisconsin
37.5991,-77.378,Mechanicsville,Virginia
32.8388,-83.6868,Macon,Georgia
29.7188,-95.3711,Houston,Texas
39.2821,-76.6347,Baltimore,Maryland
35.6435,-88.7982,Jackson,Tennessee
45.4266,-108.542,Pryor,Montana
38.5354,-90.1836,Dupo,Illinois
46.737,-117.017,Moscow,Idaho
33.5027,-80.8422,Orangeburg,South Carolina
42.3014,-85.5642,Kalamazoo,Michigan
43.0603,-87.9171,Milwaukee,Wisconsin
41.0433,-82.2981,Nova,Ohio
39.2025,-121.145,Penn Valley,California
32.4878,-84.9857,Columbus,Georgia
32.5511,-94.3807,Marshall,Texas
34.139,-117.907,Azusa,California
40.7142,-89.6028,Peoria,Illinois
41.7181,-87.5623,Chicago,Illinois
34.6673,-92.3266,Little Rock,Arkansas
59.9219,-164.057,Kipnuk,Alaska
43.1185,-88.0287,Milwaukee,Wisconsin
40.6967,-111.945,West Valley City,Utah
63.3547,-143.361,Tanacross,Alaska
37.0221,-93.2053,Ozark,Missouri
31.9776,-81.2595,Savannah,Georgia
32.2377,-90.9237,Vicksburg,Mississippi
38.2788,-104.577,Pueblo,Colorado
42.9868,-85.68,Grand Rapids,Michigan
61.2114,-149.729,Anchorage,Alaska
41.7385,-87.6705,Chicago,Illinois
35.6766,-77.4297,Greenville,North Carolina
39.7459,-84.2969,Dayton,Ohio
35.4116,-94.4045,Fort Smith,Arkansas
41.6962,-73.583,Dover Plains,New York
35.8661,-86.3653,Murfreesboro,Tennessee
36.7081,-119.686,Fresno,California
37.4542,-120.609,Winton,California
38.1948,-85.8213,Shively,Kentucky
39.5482,-84.3833,Middletown,Ohio
29.6471,-82.325,Gainesville,Florida
34.5722,-112.449,Prescott,Arizona
39.9207,-83.1152,Columbus,Ohio
39.8812,-76.1557,Quarryville,Pennsylvania
39.3486,-76.6782,Baltimore,Maryland
41.9654,-87.6548,Chicago,Illinois
33.0367,-85.0269,LaGrange,Georgia
39.1187,-76.5834,Severna Park,Maryland
30.1802,-81.7204,Orange Park,Florida
30.2033,-81.7509,Jacksonville,Florida
40.2465,-77.1832,Carlisle,Pennsylvania
33.9611,-83.3753,Athens,Georgia
40.7187,-89.6463,Peoria,Illinois
43.0989,-75.2495,Utica,New York
43.086,-79.0358,Niagara Falls,New York
40.4482,-79.8973,Pittsburgh,Pennsylvania
34.0053,-81.8053,Saluda,South Carolina
34.7079,-120.468,Lompoc,California
42.1242,-80.1058,Erie,Pennsylvania
39.2885,-76.6454,Baltimore,Maryland
41.2144,-111.973,Ogden,Utah
39.515,-84.3918,Middletown,Ohio
30.4511,-89.1373,Gulfport,Mississippi
33.7909,-84.3848,Atlanta,Georgia
33.9485,-80.3725,Sumter,South Carolina
42.4339,-73.2165,Pittsfield,Massachusetts
40.6802,-73.8838,Brooklyn,New York
41.5011,-81.4937,Beachwood,Ohio
41.1385,-104.755,Cheyenne,Wyoming
36.3841,-86.4583,Gallatin,Tennessee
30.5636,-88.2149,Theodore,Alabama
37.8055,-122.276,Oakland,California
39.1066,-94.4178,Independence,Missouri
40.1106,-88.2073,Urbana,Illinois
37.7535,-84.7708,Burgin,Kentucky
38.4164,-82.4444,Huntington,West Virginia
43.167,-77.602,Rochester,New York
29.6846,-95.5133,Houston,Texas
40.0043,-75.1494,Philadelphia,Pennsylvania
27.8081,-82.7359,St. Petersburg,Florida
37.4559,-77.522,Chesterfield,Virginia
30.4248,-85.0749,Blountstown,Florida
32.3977,-93.2753,Heflin,Louisiana
35.4817,-97.5389,Oklahoma City,Oklahoma
42.3355,-85.2187,Battle Creek,Michigan
37.3059,-89.5183,Cape Girardeau,Missouri
39.4932,-121.546,Oroville,California
45.3908,-122.28,Sandy,Oregon
29.2748,-81.0611,Ormond Beach,Florida
39.6049,-119.856,Reno,Nevada
25.9934,-80.3065,Pembroke Pines,Florida
32.5007,-94.7405,Longview,Texas
42.5059,-92.3574,Waterloo,Iowa
41.807,-87.6455,Chicago,Illinois
36.722,-119.809,Fresno,California
34.7469,-86.5701,Huntsville,Alabama
42.5035,-92.4089,Cedar Falls,Iowa
29.5317,-98.5694,San Antonio,Texas
40.1638,-84.9782,Winchester,Indiana
40.7207,-74.0867,Jersey City,New Jersey
37.2904,-120.497,Merced,California
34.0171,-83.6973,Winder,Georgia
41.7053,-87.6258,Chicago,Illinois
38.2487,-77.5423,Fredericksburg,Virginia
39.8351,-75.385,Chester,Pennsylvania
43.3979,-83.9297,Saginaw,Michigan
39.3242,-76.4335,Middle River,Maryland
35.1341,-106.604,Albuquerque,New Mexico
44.1558,-72.4633,Barre Town,Vermont
41.1963,-73.1986,Bridgeport,Connecticut
37.5928,-82.1654,McCarr,Kentucky
31.1683,-81.4944,Brunswick,Georgia
42.8502,-78.8286,Buffalo,New York
40.1431,-87.5872,Danville,Illinois
27.1364,-80.1947,Stuart,Florida
30.5896,-96.3156,College Station,Texas
39.1305,-84.5606,Cincinnati,Ohio
42.897,-78.8641,Buffalo,New York
41.8561,-87.6786,Chicago,Illinois
35.2147,-89.8944,Memphis,Tennessee
35.9241,-89.8876,Blytheville,Arkansas
41.1262,-100.753,North Platte,Nebraska
33.4656,-88.7735,Starkville,Mississippi
45.6472,-122.539,Vancouver,Washington
33.0145,-96.6644,Plano,Texas
36.7632,-119.793,Fresno,California
32.4585,-84.9364,Columbus,Georgia
38.8243,-77.054,Alexandria,Virginia
41.457,-81.7267,Cleveland,Ohio
29.6469,-95.5004,Houston,Texas
34.6628,-82.7862,Pendleton,South Carolina
39.3084,-76.602,Baltimore,Maryland
37.7239,-122.392,San Francisco,California
61.2166,-149.778,Anchorage,Alaska
29.7866,-95.2277,Houston,Texas
40.2281,-74.7854,Trenton,New Jersey
36.0374,-86.6427,Nashville,Tennessee
39.9316,-75.1965,Philadelphia,Pennsylvania
29.5492,-98.3937,San Antonio,Texas
44.6639,-73.3228,South Hero,Vermont
39.7071,-77.1285,Taneytown,Maryland
38.1071,-85.7669,Louisville,Kentucky
37.9631,-121.296,Stockton,California
37.6475,-97.3687,Wichita,Kansas
41.8575,-87.62,Chicago,Illinois
28.8071,-81.6715,Mount Dora,Florida
43.0915,-87.9387,Milwaukee,Wisconsin
32.5916,-85.5565,Auburn,Alabama
41.772,-87.6984,Chicago,Illinois
28.5402,-81.4016,Orlando,Florida
40.3656,-77.3446,Loysville,Pennsylvania
35.2729,-79.9737,Mount Gilead,North Carolina
36.1182,-115.202,Las Vegas,Nevada
40.278,-78.8436,Johnstown,Pennsylvania
35.0415,-90.0147,Memphis,Tennessee
27.9607,-82.7752,Clearwater,Florida
40.8582,-73.4141,Huntington,New York
40.7624,-86.3667,Logansport,Indiana
39.1101,-84.5669,Cincinnati,Ohio
40.3848,-79.8599,Duquesne,Pennsylvania
42.3215,-83.2159,Dearborn,Michigan
28.8603,-81.9199,Fruitland Park,Florida
32.2157,-80.7089,Hilton Head Island,South Carolina
40.8197,-81.3606,Canton,Ohio
39.1613,-119.761,Carson City,Nevada
42.6656,-71.5725,Pepperell,Massachusetts
40.803,-81.4454,Canton,Ohio
29.736,-95.6181,Houston,Texas
45.3271,-118.087,La Grande,Oregon
38.9203,-76.8723,Hyattsville,Maryland
33.7394,-117.912,Santa Ana,California
40.0361,-76.3135,Lancaster,Pennsylvania
66.9776,-155.883,Ambler,Alaska
41.2506,-89.9247,Kewanee,Illinois
40.7356,-74.2207,Irvington,New Jersey
32.8773,-85.1704,West Point,Georgia
34.0332,-117.689,Chino,California
41.9034,-87.6676,Chicago,Illinois
38.7149,-90.2299,St. Louis,Missouri
27.9285,-81.9884,Mulberry,Florida
36.1361,-95.9051,Tulsa,Oklahoma
43.0218,-76.1606,Syracuse,New York
39.292,-76.6518,Baltimore,Maryland
30.377,-97.6756,Austin,Texas
41.4406,-71.6343,Charlestown,Rhode Island
35.0493,-89.8385,Memphis,Tennessee
43.8075,-91.2458,La Crosse,Wisconsin
28.9431,-81.224,Deltona,Florida
44.2605,-72.5853,Montpelier,Vermont
34.5043,-82.664,Anderson,South Carolina
27.8284,-82.6797,Pinellas Park,Florida
39.237,-107.982,Collbran,Colorado
39.5153,-76.6423,Sparks,Maryland
33.5709,-101.832,Lubbock,Texas
37.4344,-79.1224,Madison Heights,Virginia
32.3669,-104.238,Carlsbad,New Mexico
41.805,-71.4579,Cranston,Rhode Island
36.1303,-79.8011,Greensboro,North Carolina
40.457,-79.9042,Pittsburgh,Pennsylvania
35.1394,-85.3495,Signal Mountain,Tennessee
35.1083,-89.9777,Memphis,Tennessee
33.7443,-89.7957,Grenada,Mississippi
38.0221,-121.297,Stockton,California
35.9745,-78.8878,Durham,North Carolina
32.5274,-92.1047,Monroe,Louisiana
32.7954,-97.3802,Fort Worth,Texas
39.434,-77.4165,Frederick,Maryland
39.9609,-75.1499,Philadelphia,Pennsylvania
40.1408,-75.311,Norristown,Pennsylvania
38.8443,-97.616,Salina,Kansas
36.7885,-76.0525,Virginia Beach,Virginia
34.735,-92.2895,Little Rock,Arkansas
33.4431,-82.0907,Augusta,Georgia
37.9183,-122.328,Richmond,California
43.0314,-89.4598,Madison,Wisconsin
39.0822,-106.808,Ashcroft,Colorado
42.3874,-83.9784,Dexter,Michigan
27.9468,-82.4778,Tampa,Florida
42.9031,-72.4495,Chesterfield,New Hampshire
41.6697,-72.7632,New Britain,Connecticut
41.5485,-81.5625,Cleveland,Ohio
39.745,-86.0277,Indianapolis,Indiana
42.7523,-83.5413,SPRINGFLD Township,Michigan
42.0032,-76.5442,Waverly,New York
41.4973,-74.016,Newburgh,New York
28.3523,-82.2053,Dade City,Florida
44.9462,-93.0964,Saint Paul,Minnesota
32.5018,-93.761,Shreveport,Louisiana
34.6796,-82.9131,Seneca,South Carolina
42.6683,-73.7587,Albany,New York
30.3079,-85.4792,Panama City,Florida
34.2792,-119.271,Ventura,California
40.9188,-74.1644,Paterson,New Jersey
38.0168,-84.4536,Lexington,Kentucky
35.0654,-89.917,Memphis,Tennessee
40.8573,-74.05,South Hackensack,New Jersey
42.2434,-71.8218,Worcester,Massachusetts
40.2043,-77.2032,Carlisle,Pennsylvania
39.9506,-82.9725,Columbus,Ohio
41.0567,-81.5003,Akron,Ohio
30.4045,-81.7238,Jacksonville,Florida
38.0996,-122.242,Vallejo,California
30.0002,-95.5436,Spring,Texas
43.0596,-76.152,Syracuse,New York
47.4156,-92.9392,Hibbing,Minnesota
39.927,-75.1811,Philadelphia,Pennsylvania
43.4863,-112.037,Idaho Falls,Idaho
40.4498,-89.0057,Bloomington,Illinois
41.7512,-87.5883,Chicago,Illinois
26.433,-81.9124,Fort Myers Beach,Florida
40.6677,-73.906,Brooklyn,New York
40.5368,-80.02,Pittsburgh,Pennsylvania
39.9764,-111.959,Elberta,Utah
28.0353,-80.6473,West Melbourne,Florida
41.9585,-70.666,Plymouth,Massachusetts
40.618,-74.0826,Staten Island,New York
41.3419,-89.0949,La Salle,Illinois
41.7152,-83.5401,Toledo,Ohio
33.597,-112.022,Phoenix,Arizona
39.961,-83.0374,Columbus,Ohio
39.9688,-75.2304,Philadelphia,Pennsylvania
40.7219,-73.7946,Queens,New York
30.394,-88.9971,Biloxi,Mississippi
42.2793,-89.1136,Rockford,Illinois
33.0342,-85.0371,LaGrange,Georgia
42.2418,-71.8,Worcester,Massachusetts
41.6706,-87.6345,Chicago,Illinois
32.5378,-83.8872,Fort Valley,Georgia
26.6104,-81.9411,Cape Coral,Florida
41.0288,-85.1389,Fort Wayne,Indiana
39.7287,-86.1323,Indianapolis,Indiana
28.4944,-81.401,Orlando,Florida
29.1711,-80.9801,Daytona Beach,Florida
30.5021,-86.4499,Niceville,Florida
41.5083,-81.6624,Cleveland,Ohio
42.3863,-83.1196,Detroit,Michigan
34.9842,-79.2327,Raeford,North Carolina
29.2877,-81.1005,Ormond Beach,Florida
41.6428,-87.4337,East Chicago,Indiana
42.9336,-85.6619,Grand Rapids,Michigan
26.7118,-81.7253,Fort Myers,Florida
36.1952,-95.9699,Tulsa,Oklahoma
41.89,-87.6585,Chicago,Illinois
32.7877,-96.7999,Dallas,Texas
41.3535,-72.1033,New London,Connecticut
40.2049,-88.3656,Mahomet,Illinois
32.5918,-81.7854,Garfield,Georgia
41.3387,-72.8986,Hamden,Connecticut
39.3582,-76.7052,Baltimore,Maryland
34.9907,-76.8045,Arapahoe,North Carolina
42.4728,-73.806,Ravena,New York
41.7104,-86.9019,Michigan City,Indiana
32.4645,-94.7211,Longview,Texas
39.3263,-84.5103,Fairfield,Ohio
33.4456,-87.1413,Bessemer,Alabama
37.513,-77.4893,Richmond,Virginia
34.7609,-79.459,Laurinburg,North Carolina
37.2684,-82.4246,Elkhorn City,Kentucky
35.2324,-80.8334,Charlotte,North Carolina
32.8399,-97.2961,Fort Worth,Texas
41.9277,-87.7612,Chicago,Illinois
31.3484,-94.7591,Lufkin,Texas
41.7533,-87.5764,Chicago,Illinois
31.933,-84.1649,Leslie,Georgia
34.1323,-118.267,Los Angeles,California
41.2378,-75.8653,Wilkes-Barre,Pennsylvania
39.7044,-105.083,Lakewood,Colorado
37.928,-122.363,Richmond,California
41.9386,-87.6963,Chicago,Illinois
32.3817,-88.7113,Meridian,Mississippi
39.8129,-84.2352,Dayton,Ohio
40.819,-73.9465,New York,New York
41.455,-74.3782,Middletown,New York
39.8431,-77.562,Mont Alto,Pennsylvania
38.269,-85.7484,Jeffersonville,Indiana
42.2584,-89.0887,Rockford,Illinois
41.06,-85.1487,Fort Wayne,Indiana
47.5625,-122.828,Bremerton,Washington
30.4431,-88.8604,Biloxi,Mississippi
41.0314,-80.3774,New Castle,Pennsylvania
34.732,-89.6851,Byhalia,Mississippi
31.4496,-83.5228,Tifton,Georgia
32.7801,-79.9368,Charleston,South Carolina
33.519,-86.8235,Birmingham,Alabama
40.9059,-73.8441,Mount Vernon,New York
30.8415,-86.6755,Baker,Florida
38.253,-85.7945,Louisville,Kentucky
38.8553,-104.876,Colorado Springs,Colorado
64.8179,-147.903,Fairbanks,Alaska
42.0126,-87.7132,Skokie,Illinois
40.4351,-79.7562,Monroeville,Pennsylvania
43.4258,-88.1781,West Bend,Wisconsin
45.2035,-93.37,Anoka,Minnesota
30.7819,-81.5759,St. Marys,Georgia
41.4664,-81.7078,Cleveland,Ohio
61.5807,-149.429,Wasilla,Alaska
35.6824,-80.2256,Lexington,North Carolina
36.6881,-79.6348,Axton,Virginia
39.3171,-82.9804,Chillicothe,Ohio
35.376,-118.95,Bakersfield,California
36.1043,-115.104,Las Vegas,Nevada
41.6434,-86.2496,South Bend,Indiana
38.7502,-90.082,Granite City,Illinois
36.9894,-121.973,Santa Cruz,California
36.5474,-119.764,Fresno,California
42.591,-72.5939,Greenfield,Massachusetts
36.846,-76.2832,Norfolk,Virginia
30.5339,-85.5787,Chipley,Florida
42.387,-83.0093,Detroit,Michigan
36.2793,-115.188,North Las Vegas,Nevada
41.6185,-70.9418,New Bedford,Massachusetts
34.4022,-78.5326,Lake Waccamaw,North Carolina
41.1734,-73.1685,Bridgeport,Connecticut
34.0275,-97.1545,Overbrook,Oklahoma
41.2302,-80.5252,Masury,Ohio
39.1632,-75.5304,Dover,Delaware
34.2325,-84.4827,Canton,Georgia
40.1987,-75.0956,Warminster,Pennsylvania
27.3596,-82.5307,Sarasota,Florida
29.6807,-95.4252,Houston,Texas
41.6503,-83.5408,Toledo,Ohio
58.3489,-134.492,Juneau,Alaska
29.9723,-90.0687,New Orleans,Louisiana
40.6611,-73.7662,Queens,New York
47.6801,-99.1378,New Rockford,North Dakota
41.2849,-111.964,Ogden,Utah
40.1377,-88.2771,Champaign,Illinois
42.5812,-70.8307,Beverly,Massachusetts
30.0098,-91.8397,New Iberia,Louisiana
35.8661,-86.3616,Murfreesboro,Tennessee
41.8804,-87.7582,Chicago,Illinois
30.6311,-81.4478,Fernandina Beach,Florida
41.9704,-91.7016,Cedar Rapids,Iowa
41.4451,-87.682,University Park,Illinois
25.678,-80.3366,Miami,Florida
35.0978,-79.0106,Fayetteville,North Carolina
40.6625,-74.1227,Bayonne,New Jersey
40.1765,-80.2714,Washington,Pennsylvania
29.7843,-95.4754,Houston,Texas
37.8163,-80.4281,Lewisburg,West Virginia
42.6727,-83.3041,Pontiac,Michigan
37.1952,-76.5759,Newport News,Virginia
39.7878,-86.2099,Indianapolis,Indiana
40.7119,-73.9898,New York,New York
34.0938,-117.586,Rancho Cucamonga,California
42.658,-84.5566,Lansing,Michigan
34.9368,-81.9444,Spartanburg,South Carolina
30.361,-89.1206,Gulfport,Mississippi
29.595,-90.7305,Houma,Louisiana
41.7859,-72.6907,Hartford,Connecticut
26.1421,-80.1482,Fort Lauderdale,Florida
32.4086,-87.0177,Selma,Alabama
29.7102,-82.3727,Gainesville,Florida
39.0252,-96.8376,Junction City,Kansas
44.9778,-93.265,Minneapolis,Minnesota
38.8272,-97.6352,Salina,Kansas
37.9962,-75.8392,Crisfield,Maryland
37.4782,-77.461,Richmond,Virginia
32.7373,-85.2317,Valley,Alabama
42.4205,-83.1134,Highland Park,Michigan
36.0485,-115.217,Las Vegas,Nevada
41.8803,-87.7577,Chicago,Illinois
45.5628,-122.674,Portland,Oregon
35.1275,-106.365,Cedar Crest,New Mexico
43.088,-87.941,Milwaukee,Wisconsin
37.2467,-93.2216,Springfield,Missouri
41.7705,-87.6436,Chicago,Illinois
28.5343,-81.4389,Orlando,Florida
41.488,-81.6516,Cleveland,Ohio
41.6716,-73.9615,Milton,New York
41.1875,-73.2022,Bridgeport,Connecticut
29.7637,-95.352,Houston,Texas
37.1152,-76.5473,Newport News,Virginia
38.9539,-76.5042,Annapolis,Maryland
32.7438,-97.2619,Fort Worth,Texas
33.8252,-81.2071,Lexington,South Carolina
39.8711,-84.2962,Englewood,Ohio
39.2407,-94.3029,Liberty,Missouri
42.4137,-82.98,Detroit,Michigan
40.7994,-81.3715,Canton,Ohio
39.8582,-75.3503,Chester,Pennsylvania
42.8834,-84.069,Bancroft,Michigan
38.9028,-76.9253,Washington,District of Columbia
38.8993,-76.9773,Washington,District of Columbia
39.2911,-76.5656,Baltimore,Maryland
40.6353,-74.1173,Staten Island,New York
38.9056,-76.726,Bowie,Maryland
32.4617,-84.9308,Columbus,Georgia
41.7801,-72.6834,Hartford,Connecticut
29.6591,-95.3556,Houston,Texas
36.752,-119.768,Fresno,California
41.8821,-87.7306,Chicago,Illinois
32.5359,-93.7044,Bossier City,Louisiana
39.2899,-76.6516,Baltimore,Maryland
27.3633,-82.5057,Kensington Park,Florida
41.7766,-87.6061,Chicago,Illinois
41.3291,-95.9625,Omaha,Nebraska
39.4459,-87.1263,Brazil,Indiana
34.8711,-80.6059,Monroe,North Carolina
40.6442,-74.3995,Scotch Plains,New Jersey
41.065,-73.5529,Stamford,Connecticut
47.7105,-122.35,Seattle,Washington
41.825,-87.6368,Chicago,Illinois
40.0369,-74.6031,Wrightstown,New Jersey
29.9462,-90.1198,New Orleans,Louisiana
33.1921,-117.295,Oceanside,California
34.7339,-92.2904,Little Rock,Arkansas
39.0742,-84.3755,Cincinnati,Ohio
40.8658,-72.5318,Hampton Bays,New York
42.919,-78.7991,Cheektowaga,New York
30.6613,-88.0633,Mobile,Alabama
40.8025,-81.4005,Canton,Ohio
39.984,-104.826,Brighton,Colorado
36.8513,-121.402,Hollister,California
44.9747,-93.0355,Saint Paul,Minnesota
40.2622,-76.8669,Harrisburg,Pennsylvania
39.7296,-75.5909,Wilmington,Delaware
34.7159,-86.6168,Huntsville,Alabama
36.9622,-120.086,Madera,California
63.725,-160.542,,Alaska
34.6005,-82.6765,Anderson,South Carolina
